"title","author","author_url","rating","voters_count","url"
"MASH: A Novel About Three Army Doctors (M*A*S*H, #1)","Richard Hooker","https://www.goodreads.com/author/show/16928114.Richard_Hooker","3.97","5886","https://goodreads.com/book/show/82472.MASH"
"My Left Foot","Christy Brown","https://www.goodreads.com/author/show/24696.Christy_Brown","4.05","5654","https://goodreads.com/book/show/43946.My_Left_Foot"
"Pay It Forward","Catherine Ryan Hyde","https://www.goodreads.com/author/show/126447.Catherine_Ryan_Hyde","4.17","22836","https://goodreads.com/book/show/2105096.Pay_It_Forward"
"The League of Extraordinary Gentlemen, Vol. 1","Alan Moore","https://www.goodreads.com/author/show/3961.Alan_Moore","3.93","47298","https://goodreads.com/book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1"
"Where Eagles Dare","Alistair MacLean","https://www.goodreads.com/author/show/26970.Alistair_MacLean","4.14","41289","https://goodreads.com/book/show/148337.Where_Eagles_Dare"
"Mockingjay (The Hunger Games, #3)","Suzanne Collins","https://www.goodreads.com/author/show/153394.Suzanne_Collins","4.04","2188","https://goodreads.com/book/show/7260188-mockingjay"
"Hundeflugten","Richard  Adams","https://www.goodreads.com/author/show/7717.Richard_Adams","3.85","6719","https://goodreads.com/book/show/8398741-hundeflugten"
"The Oracle's Journal (Of Gods and Guardians, #1)","Dimitri Liountris","https://www.goodreads.com/author/show/18616370.Dimitri_Liountris","4.39","23","https://goodreads.com/book/show/42778691-the-oracle-s-journal"
"Marie Antoinette: The Journey","Antonia Fraser","https://www.goodreads.com/author/show/6582.Antonia_Fraser","3.93","30099","https://goodreads.com/book/show/17157.Marie_Antoinette"
"Harry Potter Series Box Set (Harry Potter, #1-7)","J.K. Rowling","https://www.goodreads.com/author/show/1077326.J_K_Rowling","4.74","238705","https://goodreads.com/book/show/862041.Harry_Potter_Series_Box_Set"
"The Boy (The Sanctum, #2)","Madhuri Pavamani","https://www.goodreads.com/author/show/7323620.Madhuri_Pavamani","4.49","69","https://goodreads.com/book/show/22051429-the-boy"
"Iron Man: Extremis","Warren Ellis","https://www.goodreads.com/author/show/12772.Warren_Ellis","4.09","11913","https://goodreads.com/book/show/43739.Iron_Man"
"The Rebels (Kent Family Chronicles, #2)","John Jakes","https://www.goodreads.com/author/show/5768.John_Jakes","4.08","6218","https://goodreads.com/book/show/460248.The_Rebels"
"Αναζητώντας την Αλάσκα","John Green","https://www.goodreads.com/author/show/1406384.John_Green","4.04","1041","https://goodreads.com/book/show/23275659"
"Harry Potter and the Goblet of Fire (Harry Potter, #4)","J.K. Rowling","https://www.goodreads.com/author/show/1077326.J_K_Rowling","4.56","2381","https://goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire"
"The Time Traveler's Wife","Audrey Niffenegger","https://www.goodreads.com/author/show/498072.Audrey_Niffenegger","3.97","1507","https://goodreads.com/book/show/18619684-the-time-traveler-s-wife"
"Io e te","Niccolò Ammaniti","https://www.goodreads.com/author/show/243571.Niccol_Ammaniti","3.54","6631","https://goodreads.com/book/show/9666790-io-e-te"
"She: A History of Adventure (She, #1)","H. Rider Haggard","https://www.goodreads.com/author/show/4633123.H_Rider_Haggard","3.58","10518","https://goodreads.com/book/show/682681.She"
"Rum Punch","Elmore Leonard","https://www.goodreads.com/author/show/12940.Elmore_Leonard","3.89","8545","https://goodreads.com/book/show/4050267-rum-punch"
"Death of a Salesman","Arthur  Miller","https://www.goodreads.com/author/show/8120.Arthur_Miller","3.51","173042","https://goodreads.com/book/show/12898.Death_of_a_Salesman"
"Big Trouble","Dave Barry","https://www.goodreads.com/author/show/6245.Dave_Barry","3.82","12635","https://goodreads.com/book/show/893731.Big_Trouble"
"Ripley's Game (Ripley, #3)","Patricia Highsmith","https://www.goodreads.com/author/show/7622.Patricia_Highsmith","3.87","5178","https://goodreads.com/book/show/227017.Ripley_s_Game"
"Angelina Ballerina","Katharine Holabird","https://www.goodreads.com/author/show/6021.Katharine_Holabird","4.0","9794","https://goodreads.com/book/show/492812.Angelina_Ballerina"
"A Night to Remember","Walter Lord","https://www.goodreads.com/author/show/18143.Walter_Lord","4.02","16244","https://goodreads.com/book/show/3023477-a-night-to-remember"
"Season of the Witch (Celestra #0.5)","Addison Moore","https://www.goodreads.com/author/show/4096668.Addison_Moore","4.23","128","https://goodreads.com/book/show/27009421-season-of-the-witch"
"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)","Lewis Carroll","https://www.goodreads.com/author/show/8164.Lewis_Carroll","4.02","207701","https://goodreads.com/book/show/6324090-alice-s-adventures-in-wonderland"
"Georgiana: Duchess of Devonshire","Amanda Foreman","https://www.goodreads.com/author/show/183491.Amanda_Foreman","3.81","15824","https://goodreads.com/book/show/319300.Georgiana"
"The Wide Window (A Series of Unfortunate Events, #3)","Lemony Snicket","https://www.goodreads.com/author/show/36746.Lemony_Snicket","3.94","149556","https://goodreads.com/book/show/438492.The_Wide_Window"
"Bulldog Drummond","Sapper","https://www.goodreads.com/author/show/370972.Sapper","3.6","494","https://goodreads.com/book/show/10013654-bulldog-drummond"
"World War Z: An Oral History of the Zombie War","Max Brooks","https://www.goodreads.com/author/show/5791.Max_Brooks","4.01","411279","https://goodreads.com/book/show/8908.World_War_Z"
"Ice Cold in Alex","Christopher Landon","https://www.goodreads.com/author/show/243336.Christopher_Landon","3.84","157","https://goodreads.com/book/show/39332703-ice-cold-in-alex"
"Scruffy","Jack Stoneley","https://www.goodreads.com/author/show/622315.Jack_Stoneley","4.2","251","https://goodreads.com/book/show/648484.Scruffy"
"Murder on the Orient Express (Hercule Poirot, #10)","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","4.17","333056","https://goodreads.com/book/show/853510.Murder_on_the_Orient_Express"
"The Harry Potter trilogy (Harry Potter, #1-3)","J.K. Rowling","https://www.goodreads.com/author/show/1077326.J_K_Rowling","4.66","6496","https://goodreads.com/book/show/2337379.The_Harry_Potter_trilogy"
"Postcards from the Edge","Carrie Fisher","https://www.goodreads.com/author/show/90150.Carrie_Fisher","3.6","12469","https://goodreads.com/book/show/14906205-postcards-from-the-edge"
"The War of the Worlds","H.G. Wells","https://www.goodreads.com/author/show/880695.H_G_Wells","3.82","228874","https://goodreads.com/book/show/8909.The_War_of_the_Worlds"
"Fantozzi","Paolo Villaggio","https://www.goodreads.com/author/show/1265253.Paolo_Villaggio","3.66","216","https://goodreads.com/book/show/4362645-fantozzi"
"The Star Wars Trilogy","George Lucas","https://www.goodreads.com/author/show/3231.George_Lucas","4.25","6496","https://goodreads.com/book/show/35434.The_Star_Wars_Trilogy"
"Loretta Lynn: Coal Miner's Daughter","Loretta Lynn","https://www.goodreads.com/author/show/76408.Loretta_Lynn","4.06","3101","https://goodreads.com/book/show/218215.Loretta_Lynn"
"The Light That Failed","Rudyard Kipling","https://www.goodreads.com/author/show/6989.Rudyard_Kipling","3.58","901","https://goodreads.com/book/show/3263765-the-light-that-failed"
"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)","Lewis Carroll","https://www.goodreads.com/author/show/8164.Lewis_Carroll","4.07","112851","https://goodreads.com/book/show/83346.Through_the_Looking_Glass_and_What_Alice_Found_There"
"Leviathan (The Fallen, #2)","Thomas E. Sniegoski","https://www.goodreads.com/author/show/27140.Thomas_E_Sniegoski","3.68","921","https://goodreads.com/book/show/730978.Leviathan"
"A Fistful of Dollars","Frank Chandler","https://www.goodreads.com/author/show/1143400.Frank_Chandler","3.61","49","https://goodreads.com/book/show/2588678-a-fistful-of-dollars"
"Mr. Monk Goes to Hawaii (Mr. Monk, #2)","Lee Goldberg","https://www.goodreads.com/author/show/67202.Lee_Goldberg","3.97","2461","https://goodreads.com/book/show/115921.Mr_Monk_Goes_to_Hawaii"
"Ptasiek","William Wharton","https://www.goodreads.com/author/show/157249.William_Wharton","4.04","5554","https://goodreads.com/book/show/7742130-ptasiek"
"The Subject Was Roses","Frank D. Gilroy","https://www.goodreads.com/author/show/527238.Frank_D_Gilroy","3.44","73","https://goodreads.com/book/show/7629990-the-subject-was-roses"
"The Dark Is Rising (The Dark is Rising, #2)","Susan Cooper","https://www.goodreads.com/author/show/7308.Susan_Cooper","4.07","49109","https://goodreads.com/book/show/210329.The_Dark_Is_Rising"
"The Potted Quiz: Volume Eight","Andy Rose","https://www.goodreads.com/author/show/865752.Andy_Rose","4.56","9","https://goodreads.com/book/show/39681417-the-potted-quiz"
"The Two Mrs. Grenvilles","Dominick Dunne","https://www.goodreads.com/author/show/11012.Dominick_Dunne","3.96","2774","https://goodreads.com/book/show/18231.The_Two_Mrs_Grenvilles"
"Rise of the Lycans (Underworld #4)","Greg Cox","https://www.goodreads.com/author/show/6620.Greg_Cox","3.98","370","https://goodreads.com/book/show/5520004-rise-of-the-lycans"
"Outland Exile (Old Men and Infidels #1)","W. Clark Boutwell","https://www.goodreads.com/author/show/13466259.W_Clark_Boutwell","4.41","91","https://goodreads.com/book/show/27269674-outland-exile"
"Inkheart (Inkworld, #1)","Cornelia Funke","https://www.goodreads.com/author/show/15873.Cornelia_Funke","3.88","347189","https://goodreads.com/book/show/28194.Inkheart"
"Leviathan Wakes (The Expanse, #1)","James S.A. Corey","https://www.goodreads.com/author/show/4192148.James_S_A_Corey","4.26","147356","https://goodreads.com/book/show/8855321-leviathan-wakes"
"The Short Second Life of Bree Tanner (Twilight, #3.5)","Stephenie Meyer","https://www.goodreads.com/author/show/941441.Stephenie_Meyer","3.5","172970","https://goodreads.com/book/show/7937462-the-short-second-life-of-bree-tanner"
"Sophie's World","Jostein Gaarder","https://www.goodreads.com/author/show/1388082.Jostein_Gaarder","3.92","182971","https://goodreads.com/book/show/10959.Sophie_s_World"
"Great Expectations","Charles Dickens","https://www.goodreads.com/author/show/239579.Charles_Dickens","3.77","615418","https://goodreads.com/book/show/2623.Great_Expectations"
"Tribulation Force (Left Behind, #2)","Tim LaHaye","https://www.goodreads.com/author/show/7625163.Tim_LaHaye","3.95","36064","https://goodreads.com/book/show/228258.Tribulation_Force"
"Hellblazer: Dangerous Habits","Garth Ennis","https://www.goodreads.com/author/show/14965.Garth_Ennis","4.29","9686","https://goodreads.com/book/show/133018.Hellblazer"
"Heartburn","Nora Ephron","https://www.goodreads.com/author/show/5691.Nora_Ephron","3.6","28437","https://goodreads.com/book/show/225343.Heartburn"
"Snakes & Earrings","Hitomi Kanehara","https://www.goodreads.com/author/show/131321.Hitomi_Kanehara","3.18","3842","https://goodreads.com/book/show/922711.Snakes_Earrings"
"Disney's Aladdin","Walt Disney Company","https://www.goodreads.com/author/show/3510823.Walt_Disney_Company","4.23","64","https://goodreads.com/book/show/7313304-disney-s-aladdin"
"Ella Enchanted (Ella Enchanted #1)","Gail Carson Levine","https://www.goodreads.com/author/show/13677.Gail_Carson_Levine","3.98","372973","https://goodreads.com/book/show/24337.Ella_Enchanted"
"Jakob the Liar","Jurek Becker","https://www.goodreads.com/author/show/344695.Jurek_Becker","3.81","1923","https://goodreads.com/book/show/639374.Jakob_the_Liar"
"The Iris Trilogy","John Bayley","https://www.goodreads.com/author/show/21660.John_Bayley","4.15","27","https://goodreads.com/book/show/609334.The_Iris_Trilogy"
"The Rainmaker","John Grisham","https://www.goodreads.com/author/show/721.John_Grisham","3.94","159572","https://goodreads.com/book/show/5349.The_Rainmaker"
"The Field Guide (The Spiderwick Chronicles, #1)","Tony DiTerlizzi","https://www.goodreads.com/author/show/25421.Tony_DiTerlizzi","3.9","74594","https://goodreads.com/book/show/444304.The_Field_Guide"
"Tuesdays with Morrie","Mitch Albom","https://www.goodreads.com/author/show/2331.Mitch_Albom","4.1","732284","https://goodreads.com/book/show/6900.Tuesdays_with_Morrie"
"Bridget Jones's Baby: The Diaries (Bridget Jones, #4)","Helen Fielding","https://www.goodreads.com/author/show/3090.Helen_Fielding","3.59","9449","https://goodreads.com/book/show/31540109-bridget-jones-s-baby"
"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)","Frank Miller","https://www.goodreads.com/author/show/15085.Frank_Miller","4.23","24546","https://goodreads.com/book/show/59978.Sin_City_Vol_4"
"Smilla's Sense of Snow","Peter Høeg","https://www.goodreads.com/author/show/369288.Peter_H_eg","3.73","38425","https://goodreads.com/book/show/124509.Smilla_s_Sense_of_Snow"
"The Adventures of Robin Hood","Joseph Walker McSpadden","https://www.goodreads.com/author/show/17051963.Joseph_Walker_McSpadden","4.11","3074","https://goodreads.com/book/show/93038.The_Adventures_of_Robin_Hood"
"David Copperfield","Charles Dickens","https://www.goodreads.com/author/show/239579.Charles_Dickens","3.99","190243","https://goodreads.com/book/show/58696.David_Copperfield"
"Cotton Comes to Harlem (Harlem Cycle, #7)","Chester Himes","https://www.goodreads.com/author/show/4392029.Chester_Himes","3.83","1553","https://goodreads.com/book/show/429940.Cotton_Comes_to_Harlem"
"Ayat-Ayat Cinta","Habiburrahman El-Shirazy","https://www.goodreads.com/author/show/489970.Habiburrahman_El_Shirazy","3.84","13884","https://goodreads.com/book/show/969177.Ayat_Ayat_Cinta"
"Kit: An American Girl","Valerie Tripp","https://www.goodreads.com/author/show/26735.Valerie_Tripp","4.06","2128","https://goodreads.com/book/show/200890.Kit"
"How the West Was Won","Louis L'Amour","https://www.goodreads.com/author/show/858.Louis_L_Amour","3.96","2486","https://goodreads.com/book/show/2211735.How_the_West_Was_Won"
"The Invention of Hugo Cabret","Brian Selznick","https://www.goodreads.com/author/show/38120.Brian_Selznick","4.24","153727","https://goodreads.com/book/show/9673436-the-invention-of-hugo-cabret"
"The Fallen (The Fallen, #1)","Thomas E. Sniegoski","https://www.goodreads.com/author/show/27140.Thomas_E_Sniegoski","3.69","1940","https://goodreads.com/book/show/523424.The_Fallen"
"The Lover","Marguerite Duras","https://www.goodreads.com/author/show/163.Marguerite_Duras","3.75","33218","https://goodreads.com/book/show/275.The_Lover"
"Bloodline","Sidney Sheldon","https://www.goodreads.com/author/show/9068.Sidney_Sheldon","3.82","28908","https://goodreads.com/book/show/300225.Bloodline"
"Lost Horizon","James Hilton","https://www.goodreads.com/author/show/2031.James_Hilton","3.92","16643","https://goodreads.com/book/show/23346524-lost-horizon"
"Animal Farm","George Orwell","https://www.goodreads.com/author/show/3706.George_Orwell","3.93","2527","https://goodreads.com/book/show/7613.Animal_Farm"
"Pearl Harbor","Randall Wallace","https://www.goodreads.com/author/show/124049.Randall_Wallace","4.04","1726","https://goodreads.com/book/show/1105095.Pearl_Harbor"
"I Love You, Beth Cooper","Larry Doyle","https://www.goodreads.com/author/show/215658.Larry_Doyle","3.29","7202","https://goodreads.com/book/show/5137251-i-love-you-beth-cooper"
"Like Water for Chocolate","Laura Esquivel","https://www.goodreads.com/author/show/4694.Laura_Esquivel","3.95","315662","https://goodreads.com/book/show/6952.Like_Water_for_Chocolate"
"Walt Disney's Alice in Wonderland Meets the White Rabbit (A Little Golden Book)","Jane Werner","https://www.goodreads.com/author/show/4193433.Jane_Werner","3.61","127","https://goodreads.com/book/show/2896450-walt-disney-s-alice-in-wonderland-meets-the-white-rabbit"
"The Client","John Grisham","https://www.goodreads.com/author/show/721.John_Grisham","4.0","375005","https://goodreads.com/book/show/5359.The_Client"
"O Mistério do Comboio Azul","Agatha Christie","https://www.goodreads.com/author/show/123715.Agatha_Christie","3.8","31512","https://goodreads.com/book/show/16301049-o-mist-rio-do-comboio-azul"
"One Day You Will (An Attorney J.B. Graybourne Novel #2)","Kristofer Clarke","https://www.goodreads.com/author/show/4414023.Kristofer_Clarke","4.38","16","https://goodreads.com/book/show/35717446-one-day-you-will"
"Penelope","Marilyn Kaye","https://www.goodreads.com/author/show/82453.Marilyn_Kaye","3.82","2785","https://goodreads.com/book/show/713798.Penelope"
"Point of Impact (Bob Lee Swagger, #1)","Stephen Hunter","https://www.goodreads.com/author/show/12546.Stephen_Hunter","4.27","14579","https://goodreads.com/book/show/6568683-point-of-impact"
"Child 44 (Leo Demidov, #1)","Tom Rob Smith","https://www.goodreads.com/author/show/981834.Tom_Rob_Smith","4.09","68883","https://goodreads.com/book/show/3081412-child-44"
"The Rules of Attraction","Bret Easton Ellis","https://www.goodreads.com/author/show/2751.Bret_Easton_Ellis","3.68","38960","https://goodreads.com/book/show/9912.The_Rules_of_Attraction"
"12 Years a Slave","Solomon Northup","https://www.goodreads.com/author/show/96426.Solomon_Northup","4.19","86859","https://goodreads.com/book/show/18143088-12-years-a-slave"
"Gulliver's Travels","Jonathan Swift","https://www.goodreads.com/author/show/1831.Jonathan_Swift","3.57","220856","https://goodreads.com/book/show/7733.Gulliver_s_Travels"
"Dances with Wolves (Dances with Wolves, #1)","Michael Blake","https://www.goodreads.com/author/show/33295.Michael_Blake","4.21","23464","https://goodreads.com/book/show/543339.Dances_with_Wolves"
"Out of Sight","Elmore Leonard","https://www.goodreads.com/author/show/12940.Elmore_Leonard","3.93","10084","https://goodreads.com/book/show/288962.Out_of_Sight"
"Three Men In A Boat","Jerome K. Jerome","https://www.goodreads.com/author/show/3352.Jerome_K_Jerome","3.89","51539","https://goodreads.com/book/show/2892822-three-men-in-a-boat"
"Io speriamo che me la cavo: Sessanta temi di bambini napoletani","Marcello D'Orta","https://www.goodreads.com/author/show/1372199.Marcello_D_Orta","3.82","1165","https://goodreads.com/book/show/6478943-io-speriamo-che-me-la-cavo"
"West Side Story","Irving Shulman","https://www.goodreads.com/author/show/41908.Irving_Shulman","4.14","18153","https://goodreads.com/book/show/918789.West_Side_Story"
"Curious George","H.A. Rey","https://www.goodreads.com/author/show/967839.H_A_Rey","4.14","120521","https://goodreads.com/book/show/420297.Curious_George"
"Hemlock Grove","Brian McGreevy","https://www.goodreads.com/author/show/2195377.Brian_McGreevy","3.48","6022","https://goodreads.com/book/show/17287106-hemlock-grove"
"Platoon","Dale A. Dye","https://www.goodreads.com/author/show/317515.Dale_A_Dye","3.9","313","https://goodreads.com/book/show/1889432.Platoon"
"Find Your Happy: A Kids Self Love book","Patricia May","https://www.goodreads.com/author/show/1239777.Patricia_May","4.35","31","https://goodreads.com/book/show/39863587-find-your-happy"
"The Sea","John Banville","https://www.goodreads.com/author/show/91.John_Banville","3.51","22713","https://goodreads.com/book/show/236072.The_Sea"
"Death Of A Salesman By Arthur Miller","Peter Spalding","https://www.goodreads.com/author/show/269120.Peter_Spalding","3.62","582","https://goodreads.com/book/show/481568.Death_Of_A_Salesman_By_Arthur_Miller"
"Storm Front (The Dresden Files, #1)","Jim Butcher","https://www.goodreads.com/author/show/10746.Jim_Butcher","4.01","267914","https://goodreads.com/book/show/764354.Storm_Front"
"Outside Providence","Peter Farrelly","https://www.goodreads.com/author/show/133757.Peter_Farrelly","3.64","197","https://goodreads.com/book/show/392669.Outside_Providence"
"It's Kind of a Funny Story","Ned Vizzini","https://www.goodreads.com/author/show/11672.Ned_Vizzini","4.13","199347","https://goodreads.com/book/show/248704.It_s_Kind_of_a_Funny_Story"
"The Last Unicorn (The Last Unicorn, #1)","Peter S. Beagle","https://www.goodreads.com/author/show/1067608.Peter_S_Beagle","4.17","91901","https://goodreads.com/book/show/29127.The_Last_Unicorn"
"The Firm","Robin Waterfield","https://www.goodreads.com/author/show/608211.Robin_Waterfield","4.01","541217","https://goodreads.com/book/show/5358.The_Firm"
"Valley of the Dolls","Jacqueline Susann","https://www.goodreads.com/author/show/22485.Jacqueline_Susann","3.74","46986","https://goodreads.com/book/show/50833.Valley_of_the_Dolls"
"A jangada de pedra","José Saramago","https://www.goodreads.com/author/show/1285555.Jos_Saramago","3.8","6171","https://goodreads.com/book/show/16163482-a-jangada-de-pedra"
"The Man in the Iron Mask (The D'Artagnan Romances, #3.4)","Alexandre Dumas","https://www.goodreads.com/author/show/4785.Alexandre_Dumas","3.99","63975","https://goodreads.com/book/show/54499.The_Man_in_the_Iron_Mask"
"Dune (Dune Chronicles, #1)","Frank Herbert","https://www.goodreads.com/author/show/58.Frank_Herbert","4.22","673481","https://goodreads.com/book/show/234225.Dune"
"The Postman Always Rings Twice","James M. Cain","https://www.goodreads.com/author/show/14473.James_M_Cain","3.8","29133","https://goodreads.com/book/show/25807.The_Postman_Always_Rings_Twice"
"Lady in the Water: A Bedtime Story","M. Night Shyamalan","https://www.goodreads.com/author/show/51170.M_Night_Shyamalan","3.77","279","https://goodreads.com/book/show/89128.Lady_in_the_Water"
"Goodbye Christopher Robin: A. A. Milne and the Making of Winnie-the-Pooh","Ann Thwaite","https://www.goodreads.com/author/show/2050.Ann_Thwaite","3.41","408","https://goodreads.com/book/show/35667144-goodbye-christopher-robin"
"What Ever Happened to Baby Jane?","Henry Farrell","https://www.goodreads.com/author/show/213798.Henry_Farrell","3.95","3299","https://goodreads.com/book/show/374988.What_Ever_Happened_to_Baby_Jane_"
"Tap Roots (Dabney Family Saga #2)","James H. Street","https://www.goodreads.com/author/show/81259.James_H_Street","4.07","44","https://goodreads.com/book/show/1608266.Tap_Roots"
"Young Adam","Alexander Trocchi","https://www.goodreads.com/author/show/51741.Alexander_Trocchi","3.75","845","https://goodreads.com/book/show/781410.Young_Adam"
"The Cancer Quandary: A Thirty eight year survival journey","Jay Lynne","https://www.goodreads.com/author/show/18057746.Jay_Lynne","5.0","1","https://goodreads.com/book/show/40209642-the-cancer-quandary"
"Sleepers","Lorenzo Carcaterra","https://www.goodreads.com/author/show/37449.Lorenzo_Carcaterra","4.21","12615","https://goodreads.com/book/show/292740.Sleepers"
"They Shoot Horses, Don't They?","Horace McCoy","https://www.goodreads.com/author/show/87937.Horace_McCoy","3.86","6454","https://goodreads.com/book/show/152052.They_Shoot_Horses_Don_t_They_"
"A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets","James Bowen","https://www.goodreads.com/author/show/5828897.James_Bowen","3.97","38672","https://goodreads.com/book/show/12394068-a-street-cat-named-bob"
"The Midwife: A Memoir of Birth, Joy, and Hard Times","Jennifer Worth","https://www.goodreads.com/author/show/527872.Jennifer_Worth","4.19","51924","https://goodreads.com/book/show/6114607-the-midwife"
"The Black Hope Horror: The True Story of a Haunting","Ben Williams","https://www.goodreads.com/author/show/169362.Ben_Williams","3.92","165","https://goodreads.com/book/show/1358941.The_Black_Hope_Horror"
"Ronia, the Robber's Daughter","Astrid Lindgren","https://www.goodreads.com/author/show/410653.Astrid_Lindgren","4.3","22422","https://goodreads.com/book/show/19314.Ronia_the_Robber_s_Daughter"
"The Yellow Wallpaper","Charlotte Perkins Gilman","https://www.goodreads.com/author/show/29527.Charlotte_Perkins_Gilman","4.12","77326","https://goodreads.com/book/show/26567430-the-yellow-wallpaper"
"The Tenth Man","Graham Greene","https://www.goodreads.com/author/show/2533.Graham_Greene","3.73","3504","https://goodreads.com/book/show/2294477.The_Tenth_Man"
"The Perks of Being a Wallflower","Stephen Chbosky","https://www.goodreads.com/author/show/12898.Stephen_Chbosky","4.2","1174","https://goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower"
"Nick & Norah's Infinite Playlist","Rachel Cohn","https://www.goodreads.com/author/show/13139.Rachel_Cohn","3.71","77469","https://goodreads.com/book/show/25373.Nick_Norah_s_Infinite_Playlist"
"You Are Going To Die","R.L. George","https://www.goodreads.com/author/show/14978674.R_L_George","5.0","3","https://goodreads.com/book/show/39282715-you-are-going-to-die"
"Jumper (Jumper, #1)","Steven Gould","https://www.goodreads.com/author/show/26906.Steven_Gould","3.91","12832","https://goodreads.com/book/show/1228822.Jumper"
"The Short-Timers","Gustav Hasford","https://www.goodreads.com/author/show/177484.Gustav_Hasford","4.24","1437","https://goodreads.com/book/show/1542751.The_Short_Timers"
"The Bourne Supremacy (Jason Bourne, #2)","Robert Ludlum","https://www.goodreads.com/author/show/5293.Robert_Ludlum","4.11","166138","https://goodreads.com/book/show/15769.The_Bourne_Supremacy"
"The Users","Joyce Haber","https://www.goodreads.com/author/show/1388119.Joyce_Haber","3.09","34","https://goodreads.com/book/show/3274499-the-users"
"Mr. Popper's Penguins","Richard Atwater","https://www.goodreads.com/author/show/34660.Richard_Atwater","3.97","60536","https://goodreads.com/book/show/61549.Mr_Popper_s_Penguins"
"Where the Red Fern Grows","Wilson Rawls","https://www.goodreads.com/author/show/6810.Wilson_Rawls","4.07","324858","https://goodreads.com/book/show/10365.Where_the_Red_Fern_Grows"
"Little Children","Tom Perrotta","https://www.goodreads.com/author/show/15907.Tom_Perrotta","3.62","29074","https://goodreads.com/book/show/37426.Little_Children"
"Doc Holliday","John Myers Myers","https://www.goodreads.com/author/show/60172.John_Myers_Myers","3.68","175","https://goodreads.com/book/show/309746.Doc_Holliday"
"From Russia With Love (James Bond, #5)","Ian Fleming","https://www.goodreads.com/author/show/2565.Ian_Fleming","3.89","27584","https://goodreads.com/book/show/3764.From_Russia_With_Love"
"The Treasure of the Sierra Madre","B. Traven","https://www.goodreads.com/author/show/32530.B_Traven","4.09","1878","https://goodreads.com/book/show/6879605-the-treasure-of-the-sierra-madre"
"Soldiers of Salamis","Javier Cercas","https://www.goodreads.com/author/show/13424.Javier_Cercas","3.81","6011","https://goodreads.com/book/show/1294166.Soldiers_of_Salamis"
"The Vampire Lestat (The Vampire Chronicles, #2)","Anne Rice","https://www.goodreads.com/author/show/7577.Anne_Rice","4.07","168243","https://goodreads.com/book/show/43814.The_Vampire_Lestat"
"Madame Bovary","Gustave Flaubert","https://www.goodreads.com/author/show/1461.Gustave_Flaubert","3.67","233805","https://goodreads.com/book/show/2175.Madame_Bovary"
"Fletch (Fletch, #1)","Gregory McDonald","https://www.goodreads.com/author/show/261784.Gregory_McDonald","3.9","5288","https://goodreads.com/book/show/484531.Fletch"
"Mansfield Park","Jane Austen","https://www.goodreads.com/author/show/1265.Jane_Austen","3.86","270345","https://goodreads.com/book/show/45032.Mansfield_Park"
"This Boy's Life","Tobias Wolff","https://www.goodreads.com/author/show/7371.Tobias_Wolff","3.98","24308","https://goodreads.com/book/show/11466.This_Boy_s_Life"
"Metropolis","Thea von Harbou","https://www.goodreads.com/author/show/143120.Thea_von_Harbou","3.62","993","https://goodreads.com/book/show/24680779-metropolis"
"L.A. Confidential (L.A. Quartet, #3)","James Ellroy","https://www.goodreads.com/author/show/2887.James_Ellroy","4.21","28025","https://goodreads.com/book/show/57727.L_A_Confidential"
"Good Morning, Miss Dove","Frances Gray Patton","https://www.goodreads.com/author/show/308967.Frances_Gray_Patton","3.9","386","https://goodreads.com/book/show/563840.Good_Morning_Miss_Dove"
"The River King","Alice Hoffman","https://www.goodreads.com/author/show/3502.Alice_Hoffman","3.71","9602","https://goodreads.com/book/show/1208820.The_River_King"
"The 101 Dalmatians (The Hundred and One Dalmatians, #1)","Dodie Smith","https://www.goodreads.com/author/show/6208.Dodie_Smith","4.12","32613","https://goodreads.com/book/show/511614.The_101_Dalmatians"
"The Bear","James Oliver Curwood","https://www.goodreads.com/author/show/66979.James_Oliver_Curwood","4.08","513","https://goodreads.com/book/show/1073553.The_Bear"
"The Old Man and the Sea","Ernest Hemingway","https://www.goodreads.com/author/show/1455.Ernest_Hemingway","3.77","765295","https://goodreads.com/book/show/2165.The_Old_Man_and_the_Sea"
"Angrily: A Short Story","Joyce Villeta","https://www.goodreads.com/author/show/17489121.Joyce_Villeta","5.0","4","https://goodreads.com/book/show/37494592-angrily"
"Charlie and the Chocolate Factory (Charlie Bucket, #1)","Roald Dahl","https://www.goodreads.com/author/show/4273.Roald_Dahl","4.13","611978","https://goodreads.com/book/show/6310.Charlie_and_the_Chocolate_Factory"
"Ragtime","E.L. Doctorow","https://www.goodreads.com/author/show/12584.E_L_Doctorow","3.88","36034","https://goodreads.com/book/show/175675.Ragtime"
"Most Beloved Sister","Astrid Lindgren","https://www.goodreads.com/author/show/410653.Astrid_Lindgren","4.25","448","https://goodreads.com/book/show/126771.Most_Beloved_Sister"
